seq,times_elapsed_secs,rtt_ms,lost
0,1.5420373529195786e-06,0.44845795491710305,0
1,0.012993917043786496,0.4392499686218798,0
2,0.02598837501136586,0.2321670181117952,0
3,0.038765834004152566,0.2615409903228283,0
4,0.051565084024332464,0.1907499972730875,0
5,0.06429087498690933,0.16075000166893005,0
6,0.07641475001582876,0.13720901915803552,0
7,0.08907404204364866,0.17333298455923796,0
8,0.10176629200577736,0.20754203433170915,0
9,0.11448920902330428,0.2423750120215118,0
10,0.12725945899728686,0.24383299751207232,0
11,0.14003408403368667,0.21829101024195552,0
12,0.15093383402563632,0.3186659887433052,0
13,0.16349516704212874,0.2466669538989663,0
14,0.1762894589919597,0.370624999050051,0
15,0.18920875003095716,0.27470896020531654,0
16,0.20201770903076977,0.22212497424334288,0
17,0.21477066702209413,0.2275420119985938,0
18,0.2259853750001639,0.2477919915691018,0
19,0.23633829201571643,0.2304170047864318,0
20,0.24910695903236046,0.26012497255578637,0
21,0.2618972090422176,0.2857910003513098,0
22,0.2724305000156164,0.275125028565526,0
23,0.2852694590110332,0.2900410327129066,0
24,0.29568787501193583,0.26341702323406935,0
25,0.30605737504083663,0.3248339635320008,0
26,0.31650991702917963,0.21224998636171222,0
27,0.3292515840148553,0.25945802917703986,0
28,0.3420376669964753,0.2940419944934547,0
29,0.35488541703671217,0.29379199258983135,0
30,0.36773333401652053,0.30112499371171,0
31,0.38057091704104096,0.228749995585531,0
32,0.39306991698686033,0.28845801716670394,0
33,0.40589033399010077,0.28900004690513015,0
34,0.41870320902671665,0.1765000051818788,0
35,0.43140466703334823,0.23158296244218946,0
36,0.44238670903723687,0.2842909889295697,0
37,0.45520962501177564,0.24949997896328568,0
38,0.4679831670364365,0.23004197282716632,0
39,0.4807452920358628,0.27016695821657777,0
40,0.4930862920009531,0.2727920073084533,0
41,0.5059005420189351,0.3571669803932309,0
42,0.51880900003016,0.3826249740086496,0
43,0.5299062500125729,0.4349590162746608,0
44,0.5407038340345025,0.47883298248052597,0
45,0.55312287498964,0.4348340444266796,0
46,0.565640542015899,0.5379170179367065,0
47,0.5773706249892712,0.41183404391631484,0
48,0.5903732920414768,0.4260829882696271,0
49,0.6013862090185285,0.6063749897293746,0
50,0.6128487500245683,0.6501249736174941,0
51,0.6241244589909911,0.5875000497326255,0
52,0.6363662090152502,1.2496249983087182,0
53,0.6477406250196509,0.8076669764705002,0
54,0.6623251250130124,0.7567090215161443,0
55,0.6756574170431122,0.2387919812463224,0
56,0.6894753749947995,6.078500009607524,0
57,0.7066791669931263,0.37391704972833395,0
58,0.7184602500055917,0.378625001758337,0
59,0.7312950839987025,0.3980410401709378,0
60,0.743070250027813,0.3096669679507613,0
61,0.7535135840298608,0.2714999718591571,0
62,0.766325542004779,0.24525000480934978,0
63,0.7791519589954987,0.32483303220942616,0
64,0.7920222090324387,0.24341599782928824,0
65,0.8023565420298837,0.3537499578669667,0
66,0.8152925000176765,0.21591701079159975,0
67,0.8259871670161374,0.19095797324553132,0
68,0.8387134170043282,0.22062502102926373,0
69,0.8503301670425572,0.23037497885525227,0
70,0.8631572090089321,0.3184580127708614,0
71,0.8754767919890583,0.349333044141531,0
72,0.888409250008408,0.3594590234570205,0
73,0.9013129590312019,0.36808301229029894,0
74,0.914236709009856,0.3863750025629997,0
75,0.9252406670129858,0.2889580209739506,0
76,0.9367420420167036,0.34387496998533607,0
77,0.9475729590049013,0.22329099010676146,0
