seq,timestamp,rtt_ms,lost
346,23.86685212500015,0.25845799973467365,0
347,23.922251249998226,0.49958300223806873,0
348,23.97632558299665,0.4377090008347295,0
349,24.032497874999535,0.5232499970588833,0
350,24.087739999995392,0.20362500072224066,0
351,24.142937541997526,0.2013749981415458,0
352,24.198198957994464,0.15300000086426735,0
353,24.253425916998822,0.19425000209594145,0
354,24.308708083000965,0.24979199952213094,0
355,24.3595860419955,0.21479100541910157,0
356,24.410719708001125,0.22558399359695613,0
357,24.466026374997455,0.17833300080383196,0
358,24.52104162499745,0.2413749971310608,0
359,24.576283416994556,0.26308300584787503,0
360,24.631643583001278,0.2172089953091927,0
361,24.686970707996807,0.23674999829381704,0
362,24.742303624996566,0.20095799845876172,0
363,24.79758879199653,0.25633299810579047,0
364,24.84959720799816,0.3434999962337315,0
365,24.90218766700127,0.5165409966139123,0
366,24.95414320800046,0.46170899440767244,0
367,25.009759207998286,0.5516669989447109,0
368,25.06549724999786,0.49649999709799886,0
369,25.116608457996335,0.24095900153042749,0
370,25.16785874999914,0.2891249969252385,0
371,25.223292957998638,0.2523340008337982,0
372,25.277758249998442,0.23187499755294994,0
373,25.333062457997585,0.250208999204915,0
374,25.384077666996745,0.22462500055553392,0
375,25.4394178750008,0.28983299853280187,0
376,25.494796332997794,0.2262499983771704,0
377,25.54895574999682,0.20116700034122914,0
378,25.604236957995454,0.21633400319842622,0
379,25.659524041999248,0.24945799668785185,0
380,25.714870332994906,0.26087500009452924,0
381,25.77022566699452,0.2925830049207434,0
382,25.825642332994903,0.4897920007351786,0
383,25.881133957998827,0.5327089966158383,0
384,25.935713667000527,0.43312499474268407,0
385,25.987637833000917,0.5226249995757826,0
386,26.04194962499605,0.4657079989556223,0
387,26.093446916995163,0.3077910005231388,0
388,26.143957166998007,0.46229099825723097,0
389,26.196269041996857,0.23554100334877148,0
390,26.25162429199554,0.3028330029337667,0
391,26.307065707995207,0.48712500574765727,0
392,26.362501541996608,0.5032080007367767,0
393,26.414910957995744,0.5261670012259856,0
394,26.468173249995743,0.15300000086426735,0
395,26.5221921669945,0.19516600150382146,0
396,26.576262416994723,0.20704100461443886,0
397,26.631528666999657,0.21270800061756745,0
398,26.683409582998138,0.3515839998726733,0
399,26.734635583001364,0.35754199780058116,0
400,26.785596916997747,0.37970799894537777,0
401,26.8380777919956,0.4866660019615665,0
402,26.89371170799859,0.4161670003668405,0
403,26.945608624999295,0.4525420008576475,0
404,27.00120049999532,0.35429200215730816,0
405,27.056711582998105,0.4574170015985146,0
406,27.112425749997783,0.5022920013288967,0
407,27.166952499996114,0.4342079992056824,0
408,27.218984416998865,0.4060829960508272,0
409,27.273954958000104,0.41599999531172216,0
410,27.32849545800127,0.4861249981331639,0
411,27.379225416996633,0.3445000038482249,0
412,27.434034499994596,0.47487499978160486,0
413,27.489662957996188,0.29666699992958456,0
414,27.545037541996862,0.18645800446392968,0
415,27.600291999995534,0.1707500050542876,0
416,27.660564666999562,0.7383749980363064,0
417,27.716498166999372,0.2035409997915849,0
418,27.771776749999844,0.16891699488041922,0
419,27.826073958000052,0.17762499919626862,0
420,27.881330124997476,0.19845800125040114,0
421,27.936604624999745,0.18908299534814432,0
422,27.991867666998587,0.18275000184075907,0
423,28.043004207997,0.3454590041656047,0
424,28.09850424999604,0.3660420043161139,0
425,28.15403429199796,0.47287499910453334,0
426,28.20894574999693,0.6086249995860271,0
427,28.26282183299918,0.4104999970877543,0
428,28.318415624999034,0.47449999692616984,0
429,28.374066249998577,0.5227079964242876,0
430,28.42538579199754,0.14925000141374767,0
431,28.476251041996875,0.19462499767541885,0
432,28.531530207998003,0.3219170030206442,0
433,28.58699699999852,0.4505830002017319,0
434,28.642016082994814,0.6893750032759272,0
435,28.693024957996386,0.4987089996575378,0
436,28.747700249994523,0.4558750006253831,0
437,28.800207666994538,0.38345800567185506,0
438,28.85575075000088,0.3950829996028915,0
439,28.909611457995197,0.4443750003702007,0
440,28.96130175000144,0.17758299509296194,0
441,29.01658545799728,0.27679200138663873,0
442,29.07197270799952,0.17412500164937228,0
443,29.12724645799608,0.23283400514628738,0
444,29.180803167000704,0.26570799673208967,0
445,29.236079541995423,0.3186250032740645,0
446,29.29155245799484,0.33108400384662673,0
447,29.346368667000206,0.411916000302881,0
448,29.400688082998386,0.32233400270342827,0
449,29.45611816699966,0.18887499754782766,0
450,29.509585708001396,0.2143339952453971,0
451,29.561089541995898,0.2472910055075772,0
452,29.612525917000312,0.33904099836945534,0
453,29.664187457994558,0.4264170056558214,0
454,29.716024249995826,0.5857920041307807,0
455,29.767339124999125,0.20708300144178793,0
456,29.81763774999854,0.25024999922607094,0
457,29.872998833001475,0.27024999872082844,0
458,29.926264957997773,0.2769999991869554,0
459,29.981634457995824,0.29999999969732016,0
460,30.03707349999604,0.3716670034918934,0
461,30.09259862500039,0.374249997548759,0
462,30.144728832994588,0.5045420039095916,0
463,30.2004142079968,0.366917003702838,0
464,30.254797541994776,0.5275830044411123,0
465,30.30863133299863,0.370542002201546,0
466,30.359647707999102,0.48658400191925466,0
467,30.414000249998935,0.41724999755388126,0
468,30.466803874995094,0.4375000062282197,0
469,30.522405332994822,0.45070900523569435,0
470,30.57627974999923,0.4371249960968271,0
471,30.631878332998895,0.504541996633634,0
472,30.684398582998256,0.6561670015798882,0
473,30.740230332994543,0.33170900132972747,0
474,30.7956742499955,0.18908300262410194,0
475,30.850932166998973,0.18075000116368756,0
476,30.906179249999695,0.1827079977374524,0
477,30.959586166994995,0.20183300512144342,0
478,31.011949499996263,0.4028750045108609,0
479,31.063225207995856,0.5580420038313605,0
480,31.11780033299874,2.6631669970811345,0
481,31.175276750000194,0.18070799706038088,0
482,31.230530583001382,0.18099999579135329,0
483,31.285631582999486,0.16220899851759896,0
484,31.338464082997234,0.36483399890130386,0
485,31.39296333299717,0.48129200149560347,0
486,31.448575875001552,,1
487,32.50510908299475,,1
488,33.561508833001426,,1
489,34.61794599999848,,1
490,35.671684666995134,,1
491,36.723300166995614,,1
492,37.775243874995795,,1
493,38.82773166699917,,1
494,39.884099041999434,,1
495,40.93569254199974,,1
496,41.98933233299613,,1
497,43.04561475000082,,1
498,44.09699441699922,,1
499,45.1533681669971,,1
500,46.20741645799717,,1
501,47.25981895799487,1.0600420064292848,0
502,47.31619420799689,0.33633400016697124,0
503,47.37165908300085,0.3083339979639277,0
504,47.42709945800016,0.24962499446701258,0
505,47.48244245800015,0.26566699671093374,0
506,47.5344517919948,0.3041660020244308,0
507,47.58712849999574,0.32958300289465114,0
508,47.64263479199872,0.3150409975205548,0
509,47.69810299999517,0.2872080003726296,0
510,47.75017820799985,0.268584000878036,0
511,47.805559082997206,0.26808400434674695,0
512,47.8603421250009,0.23454199981642887,0
513,47.9115759579945,0.3092500046477653,0
514,47.96698629199818,0.25187499704770744,0
515,48.02234720799606,0.3757090016733855,0
516,48.07637554199755,0.3288750012870878,0
517,48.13181837499724,0.2341250001336448,0
518,48.183859374999884,0.2974579983856529,0
519,48.23499725000147,0.25216699577867985,0
520,48.289052207997884,0.4317920029279776,0
521,48.34460583300097,0.16241699631791562,0
522,48.39558033299545,0.12408399925334379,0
523,48.44636316700053,0.13512499572243541,0
524,48.497162125000614,0.25666700094006956,0
525,48.55101774999639,0.2695420043892227,0
526,48.60639641699527,0.23816600150894374,0
527,48.65968295800121,0.28670899337157607,0
528,48.71508774999529,0.2332500007469207,0
529,48.770423166999535,0.2640410020831041,0
530,48.82189770799596,0.1871249987743795,0
531,48.87537204199907,0.20045800192747265,0
532,48.92946654199477,0.37779100239276886,0
533,48.98445508299483,0.2578750063548796,0
534,49.03508158299519,0.2569170028436929,0
535,49.090443957997195,0.25916699814843014,0
536,49.145083291994524,0.21229100093478337,0
537,49.20037537499593,0.21433299843920395,0
538,49.2556723749949,0.26612500369083136,0
539,49.30969612499757,0.6175000016810372,0
540,49.365459000000556,0.2878749946830794,0
541,49.42085891700117,0.2468329985276796,0
542,49.47618933299964,0.1428339965059422,0
543,49.53239633300109,0.37191699811955914,0
544,49.58788424999511,0.2556670006015338,0
545,49.643921625000075,2.5019999957294203,0
546,49.701523499999894,0.17854199541034177,0
547,49.75605691699457,0.240708002820611,0
548,49.811396457997034,0.20229200163157657,0
549,49.86527591699996,0.4551249949145131,0
550,49.91848695799854,0.33179199817823246,0
551,49.97229270800017,2.476083995134104,0
552,50.03177799999685,11.05391699820757,0
553,50.098090542000136,0.18637500033946708,0
554,50.153387499995006,0.17429199942853302,0
555,50.20684670799528,0.46620899956906214,0
556,50.259675707995484,0.8166250045178458,0
557,50.310853916998894,0.37637499917764217,0
558,50.36637166699802,0.2640410020831041,0
559,50.41826474999834,0.2612919997773133,0
560,50.47360533299798,0.2389169967500493,0
561,50.526338083000155,0.2564589958637953,0
562,50.5817069170007,0.2830829980666749,0
563,50.633372666998184,0.3635000030044466,0
564,50.685908832994755,0.6457500057877041,0
565,50.73764745800145,0.20945899450452998,0
566,50.79297858299833,0.417709001339972,0
567,50.848561416998564,0.4837910018977709,0
568,50.89921387499635,0.4915829995297827,0
569,50.95489387500129,0.4674579977290705,0
570,51.00688349999837,0.580916996113956,0
571,51.062640957999974,0.44791699474444613,0
572,51.11846845800028,1.2843750009778887,0
573,51.17046779199882,0.22458299645222723,0
574,51.22582554199471,0.1884580051410012,0
575,51.277988916997856,0.3180409985361621,0
576,51.33342724999966,0.2528330005588941,0
577,51.38876658299705,0.2004589987336658,0
578,51.44300883299729,0.25104200176429003,0
579,51.49837266699615,0.2790830039884895,0
580,51.553763042000355,0.3166249953210354,0
581,51.60880399999587,0.5453330013551749,0
582,51.6644959999976,0.4371250033727847,0
583,51.7174935419971,0.338707999617327,0
584,51.771172417000344,0.2962079961434938,0
585,51.82632116699824,0.26449999859323725,0
586,51.88169950000156,0.2687919986783527,0
587,51.937058832998446,0.2364999963901937,0
588,51.99238495800091,0.24287499400088564,0
589,52.04773487499915,0.2715419977903366,0
590,52.103103707995615,0.2124170059687458,0
591,52.154887624994444,0.37775000237161294,0
592,52.20867070800159,0.2504169970052317,0
593,52.264037166998605,0.30820800020592287,0
594,52.31948183300119,0.45520899584516883,0
595,52.373909750000166,0.2742079959716648,0
596,52.42632670799503,0.3431670047575608,0
597,52.48179800000071,0.25749999622348696,0
598,52.537163332999626,0.24133399710990489,0
599,52.58878316699702,0.2675830037333071,0
600,52.64301304199762,0.23958300153026357,0
601,52.698375457999646,0.2655419957591221,0
602,52.75080191699817,0.2337909972993657,0
603,52.80612266699609,0.5074159998912364,0
604,52.86058245800086,0.36079200071981177,0
605,52.91348595800082,0.46704199485247955,0
606,52.967515707998245,0.3300419994047843,0
607,53.022965625001234,0.3023749959538691,0
608,53.07835220799461,0.2275000006193295,0
609,53.13367466699856,0.44224999874131754,0
610,53.18798508300097,0.5094999942230061,0
611,53.24301004199515,0.5767080001533031,0
612,53.30234741699678,0.9047499988810159,0
613,53.354078999997,0.1768750007613562,0
614,53.40932008299569,0.18454200471751392,0
615,53.45967137499974,0.22249999892665073,0
616,53.514984541994636,0.17912500334205106,0
617,53.57023887499963,0.1793749979697168,0
618,53.625158041999384,0.17554099758854136,0
619,53.680399332995876,0.22145899856695905,0
620,53.735721207995084,0.38550000317627564,0
621,53.79014749999624,0.5403750037658028,0
622,53.84392362499784,0.5239579986664467,0
623,53.89527366699622,1.2615000014193356,0
624,53.95179820799967,0.5578749987762421,0
625,54.0054852079993,0.5199169972911477,0
626,54.05968049999501,0.5365830002119765,0
627,54.11211195799842,0.544916998478584,0
628,54.16783774999931,0.6616249957005493,0
629,54.22369266700116,0.49504100024932995,0
630,54.27635966699745,0.48475000221515074,0
631,54.32947054199758,0.42912500066449866,0
632,54.38416399999551,0.5675830034306273,0
633,54.434935207995295,0.276250000752043,0
634,54.49030387499806,0.19666700245579705,0
635,54.54298658300104,0.19120899378322065,0
636,54.59824412499438,0.21283300156937912,0
637,54.653574832998856,0.4647090026992373,0
638,54.70917854199797,0.4764159966725856,0
639,54.764823166995484,0.5805410037282854,0
640,54.81750674999785,0.5549580018850975,0
641,54.870176582997374,0.6088750014896505,0
642,54.925964750000276,0.45191699609858915,0
643,54.97681979199842,0.451540996436961,0
644,55.028817833001085,0.4469169944059104,0
645,55.08444320799754,0.5941670024185441,0
646,55.13884029199835,0.5316660026437603,0
647,55.192492457994376,0.19750000501517206,0
648,55.247799457996734,0.32937499781837687,0
649,55.30083704199933,0.6112909977673553,0
650,55.356162249998306,0.49700000090524554,0
651,55.41178966699954,0.22908300161361694,0
652,55.4671398329956,0.21662500512320548,0
653,55.51747691699711,0.23904100089566782,0
654,55.56813258300099,0.2115419993060641,0
655,55.623426541998924,0.22166599956108257,0
656,55.676311457995325,0.23620900174137205,0
657,55.73168491699471,0.3260410012444481,0
658,55.785253624999314,0.48291699931723997,0
659,55.840814167000644,0.5132079968461767,0
660,55.89202958299575,0.6290000019362196,0
661,55.945703124998545,0.873707998835016,0
662,56.00036579199514,0.473000000056345,0
663,56.055999208001595,0.6130419933469966,0
664,56.10970854199695,0.6162499994388781,0
665,56.16537474999495,1.1823750028270297,0
666,56.221722207999846,0.5942919960943982,0
667,56.2764157079946,0.6260840018512681,0
668,56.33228474999487,0.43495800491655245,0
669,56.38343258299574,0.5735420054406859,0
670,56.43918416700035,0.5282499987515621,0
671,56.49305949999689,0.5351250001695007,0
672,56.54698324999481,0.45220800529932603,0
673,56.600320874997124,0.5429579978226684,0
